4669,4669,18304,KIA,71.0,1178910
10235,10235,16169,Daewoo,71.0,1452516
4251,4251,7240,KIA,71.0,1469594
13050,13050,7475,Audi,71.0,2664774
1194,1194,12156,KIA,71.0,2315972
6818,6818,10228,Infiniti,71.0,3024136
11153,11153,1629,KIA,71.0,1554399
7617,7617,14088,LADA,71.0,781582
9584,9584,1726,Infiniti,72.0,668911
4625,4625,4597,Daewoo,72.0,3750043
9139,9139,12177,Subaru,72.0,354858
14749,14749,2549,LADA,72.0,888479
1885,1885,7838,Daewoo,72.0,2121837
1659,1659,19124,BMW,72.0,343668
8772,8772,8755,LADA,72.0,784546
752,752,5766,Nissan,72.0,2085318
10444,10444,15033,Subaru,72.0,1237606
11715,11715,8888,Infiniti,72.0,3745866
4366,4366,7862,Toyota,72.0,1919738
1087,1087,9845,Ford,72.0,1300790
6924,6924,3146,LADA,72.0,3565413
13194,13194,17236,BMW,72.0,658804
1351,1351,9392,Ford,72.0,514333
2527,2527,12253,Nissan,72.0,2864364
8316,8316,17247,Daewoo,72.0,2457005
2789,2789,9823,Infiniti,72.0,3685228
7862,7862,10015,KIA,72.0,3512297
5317,5317,17644,Subaru,72.0,1070725
3584,3584,15811,Toyota,72.0,1597047
1278,1278,6628,LADA,72.0,599919
12338,12338,6926,Subaru,72.0,1753982
9626,9626,2643,BMW,72.0,1306113
3327,3327,4764,Audi,72.0,3456339
5014,5014,15006,Infiniti,72.0,2518326
3636,3636,17969,Daewoo,72.0,1182327
1739,1739,8109,Daewoo,72.0,412543
2410,2410,14229,Toyota,72.0,1906783
7293,7293,14025,LADA,72.0,342326
1296,1296,15292,Subaru,72.0,391221
225,225,10691,KIA,72.0,724759
6413,6413,19383,Daewoo,72.0,2303277
3409,3409,3201,Toyota,73.0,315422
13271,13271,2907,Audi,73.0,2370296
5067,5067,6361,Daewoo,73.0,2463783
10206,10206,14684,LADA,73.0,3872030
1934,1934,573,BMW,73.0,312388
6700,6700,1519,Audi,73.0,3203601
2379,2379,19311,Toyota,73.0,858879
14118,14118,707,Ford,73.0,1360578
4234,4234,7201,Subaru,73.0,562091
14577,14577,10175,Infiniti,73.0,1395560
3336,3336,7334,LADA,73.0,1118104
11795,11795,14273,Mercedez-Benz,73.0,3555748
14761,14761,9747,Subaru,73.0,1338458
10015,10015,13995,BMW,73.0,1335560
7881,7881,11072,BMW,73.0,1311022
12908,12908,4373,Toyota,73.0,3896564
11465,11465,17355,Ford,73.0,3769420
11846,11846,11239,Infiniti,73.0,1578730
12294,12294,18700,Nissan,73.0,1305804
7377,7377,18420,Infiniti,73.0,1964302
6106,6106,5807,Subaru,73.0,3733796
9937,9937,9059,Mercedez-Benz,73.0,2024147
711,711,422,Daewoo,73.0,1361913
2288,2288,10099,Subaru,73.0,376052
12366,12366,10305,Infiniti,73.0,1157620
4416,4416,18864,Infiniti,73.0,420983
11102,11102,234,Daewoo,73.0,1266063
5874,5874,11580,Infiniti,73.0,2085383
7026,7026,3575,Mercedez-Benz,73.0,2767742
3632,3632,14080,BMW,73.0,2747080
8955,8955,3349,Subaru,73.0,740165
1662,1662,4303,BMW,73.0,2821052
10962,10962,3686,KIA,73.0,2684349
11876,11876,18223,LADA,73.0,255954
11744,11744,3625,KIA,74.0,790301
1008,1008,6408,Audi,74.0,1967572
7316,7316,11755,Infiniti,74.0,1717144
1570,1570,2612,Toyota,74.0,459504
11609,11609,13788,Mercedez-Benz,74.0,3669721
5003,5003,17403,LADA,74.0,1096007
11890,11890,17269,Audi,74.0,2012059
7619,7619,12388,LADA,74.0,2343747
2859,2859,17456,Toyota,74.0,2325241
7061,7061,11108,KIA,74.0,3770198
4548,4548,4537,Ford,74.0,2922970
6449,6449,19207,Daewoo,74.0,932726
9050,9050,18471,BMW,74.0,2285130
9037,9037,4573,Ford,74.0,1060410
6470,6470,214,Nissan,74.0,1465219
4300,4300,12311,Daewoo,74.0,2248657
2062,2062,2214,KIA,74.0,927182
2246,2246,12790,KIA,74.0,3544668
13212,13212,9103,Subaru,74.0,1497865
950,950,7870,Ford,74.0,2155543
4388,4388,17485,Toyota,74.0,3291209
13933,13933,9385,Nissan,74.0,529568
8448,8448,17815,LADA,74.0,3812342
14041,14041,11463,BMW,74.0,1543232
12208,12208,12563,Infiniti,74.0,1007076
11149,11149,973,Audi,74.0,2962353
1482,1482,8344,Infiniti,74.0,3868839
11793,11793,10571,Toyota,74.0,656071
12649,12649,12030,Mercedez-Benz,74.0,3821106
6315,6315,10494,Toyota,74.0,3433544
3468,3468,14829,LADA,74.0,1024785
11020,11020,5185,Nissan,74.0,1229716
2267,2267,2091,Ford,74.0,2520522
996,996,3915,Daewoo,74.0,3423992
1669,1669,3102,BMW,74.0,1228192
5467,5467,12393,BMW,74.0,3436271
10698,10698,12978,LADA,74.0,2761944
1066,1066,17277,Ford,74.0,3703199
12171,12171,6836,KIA,74.0,3197340
10778,10778,10746,LADA,75.0,3974795
2995,2995,6381,LADA,75.0,426477
6053,6053,9751,LADA,75.0,739517
10000,10000,5010,LADA,75.0,1584772
540,540,13681,Toyota,75.0,1877633
4746,4746,7732,KIA,75.0,1073357
9129,9129,1251,LADA,75.0,3282820
1651,1651,2922,Toyota,75.0,2529593
12071,12071,10469,Infiniti,75.0,3285902
13152,13152,4670,Nissan,75.0,507008
13739,13739,9379,Infiniti,75.0,898575
13549,13549,13213,Toyota,75.0,485729
12829,12829,19352,Infiniti,75.0,2869433
12909,12909,8845,Mercedez-Benz,75.0,739044
14518,14518,11311,Toyota,75.0,2056515
7499,7499,7691,Ford,75.0,1058074
9856,9856,15201,LADA,75.0,3882412
2028,2028,8215,Toyota,75.0,3987658
7808,7808,9624,Audi,75.0,2546764
8067,8067,5412,Daewoo,75.0,2040218
10955,10955,13116,KIA,75.0,3118871
8989,8989,10270,KIA,75.0,219974
13199,13199,2654,Toyota,75.0,3452446
10174,10174,11118,Subaru,75.0,1370483
4573,4573,15336,BMW,76.0,1785223
2936,2936,2356,Subaru,76.0,2169163
6109,6109,1754,Toyota,76.0,427574
13828,13828,17848,KIA,76.0,2822246
10774,10774,18120,Mercedez-Benz,76.0,1854982
9641,9641,53,Mercedez-Benz,76.0,1605345
5947,5947,14835,BMW,76.0,3376026
8116,8116,8045,Mercedez-Benz,76.0,1922653
7845,7845,17331,Audi,76.0,384363
14866,14866,14173,BMW,76.0,1918528
12572,12572,12748,KIA,76.0,288891
13227,13227,19215,Subaru,76.0,1888142
7951,7951,17622,Daewoo,76.0,3094948
1743,1743,6962,Toyota,76.0,2698414
7856,7856,577,Daewoo,76.0,494178
12486,12486,8742,LADA,76.0,3460525
2271,2271,10581,KIA,76.0,3418500
5395,5395,6524,Nissan,76.0,1376487
14631,14631,12264,BMW,76.0,3248294
6378,6378,4321,Daewoo,76.0,1303136
3407,3407,5672,Toyota,76.0,2283668
10836,10836,17382,Toyota,76.0,2960496
12181,12181,11989,LADA,76.0,1406606
8647,8647,7618,Daewoo,76.0,584475
8670,8670,9151,Mercedez-Benz,76.0,712166
1828,1828,9998,Nissan,76.0,2538645
3716,3716,3350,KIA,76.0,2241425
12585,12585,13659,LADA,76.0,3145337
8414,8414,7173,Ford,76.0,2606577
7394,7394,11888,Audi,76.0,1211386
1937,1937,1780,KIA,76.0,1011786
9334,9334,365,Daewoo,76.0,2660184
3044,3044,5551,Infiniti,76.0,1175053
7384,7384,17108,BMW,76.0,3188235
8102,8102,13918,Subaru,76.0,1498422
14440,14440,439,LADA,76.0,2230537
10725,10725,8465,Nissan,77.0,1955371
12451,12451,3641,LADA,77.0,3700144
4612,4612,5666,Audi,77.0,2397721
9263,9263,4454,Audi,77.0,1337119
14413,14413,812,Toyota,77.0,855739
4677,4677,7560,Daewoo,77.0,1310922
2796,2796,1394,Mercedez-Benz,77.0,3299168
92,92,13538,Subaru,77.0,3817309
13506,13506,8351,Infiniti,77.0,850234
3853,3853,4028,Audi,77.0,3399671
6021,6021,14441,Nissan,77.0,1053191
5833,5833,19716,Audi,77.0,2468801
12404,12404,12832,Audi,77.0,3035922
13682,13682,15137,Subaru,77.0,562239
5209,5209,19486,KIA,77.0,700786
11784,11784,10228,Mercedez-Benz,77.0,763810
10227,10227,8486,Toyota,77.0,995936
9728,9728,9092,Audi,77.0,3999601
1346,1346,17178,KIA,77.0,2111489
6881,6881,1272,Audi,77.0,2814779
12697,12697,11760,Daewoo,77.0,3932506
12550,12550,11661,KIA,77.0,1448483
2010,2010,3044,Audi,77.0,2695353
7692,7692,4593,Audi,77.0,2621038
9835,9835,3240,LADA,77.0,3265445
4963,4963,15709,KIA,77.0,3765995
14946,14946,19877,Audi,77.0,2196968
6603,6603,7303,Subaru,77.0,2350527
7837,7837,13165,Infiniti,77.0,3740009
3377,3377,3935,Audi,77.0,3306622
12964,12964,3089,Audi,77.0,1572314
1891,1891,6225,Nissan,77.0,2641896
6704,6704,9179,Infiniti,78.0,3619161
3633,3633,15061,Ford,78.0,1489581
4853,4853,10801,Subaru,78.0,1245860
13341,13341,1740,Ford,78.0,1373418
1924,1924,4161,Mercedez-Benz,78.0,3074986
4373,4373,12876,Infiniti,78.0,2941713
14376,14376,9365,Daewoo,78.0,3612580
848,848,6172,Subaru,78.0,1113301
9540,9540,14156,BMW,78.0,1043346
14453,14453,16623,BMW,78.0,3055572
6912,6912,5493,Infiniti,78.0,1411534
5722,5722,14292,Subaru,78.0,1626274
12831,12831,2804,Ford,78.0,1773136
3043,3043,18126,Audi,78.0,3611321
2156,2156,9144,BMW,78.0,3807558
11084,11084,8740,KIA,78.0,1667220
12212,12212,1628,KIA,78.0,3838644
5267,5267,14018,LADA,78.0,2864248
14244,14244,19148,Subaru,78.0,1686667
11664,11664,15739,Ford,78.0,2767168
13111,13111,1410,Daewoo,78.0,1962659
1436,1436,994,Daewoo,78.0,958535
7905,7905,15086,Nissan,78.0,3958527
9147,9147,4644,Audi,78.0,3243118
10469,10469,2503,Daewoo,78.0,1923517
13191,13191,16688,Mercedez-Benz,78.0,952569
2979,2979,18756,Subaru,78.0,917974
6038,6038,717,Nissan,78.0,2735392
264,264,7656,BMW,78.0,342366
7727,7727,7184,Subaru,78.0,3778652
4585,4585,7044,Ford,78.0,1914793
2839,2839,5689,Daewoo,78.0,874525
13161,13161,6065,Nissan,78.0,3150064
7997,7997,5510,Daewoo,78.0,2700276
2131,2131,614,Audi,78.0,2673213
6340,6340,5620,Nissan,78.0,3748143
13687,13687,2156,LADA,78.0,2720671
1591,1591,19183,Audi,79.0,1698008
2430,2430,17301,Daewoo,79.0,1673732
14255,14255,7742,BMW,79.0,815413
2831,2831,19300,Toyota,79.0,3062017
7526,7526,10622,BMW,79.0,2550522
10036,10036,18330,BMW,79.0,304334
13322,13322,18873,Ford,79.0,2688253
1538,1538,10458,Ford,79.0,1750725
14463,14463,12368,Audi,79.0,1228945
8188,8188,16712,LADA,79.0,3932394
12132,12132,18420,Toyota,79.0,2374829
1584,1584,2048,KIA,79.0,2468033
1403,1403,15297,Daewoo,79.0,3717344
5469,5469,6683,LADA,79.0,1793416
10628,10628,7255,Toyota,79.0,1474239
9202,9202,17122,Toyota,79.0,3703825
13766,13766,15987,Daewoo,79.0,2153725
10252,10252,15347,KIA,79.0,3989764
111,111,14919,KIA,79.0,1563124
7223,7223,12897,Toyota,79.0,3153950
13826,13826,14283,Ford,79.0,1089618
5151,5151,312,Toyota,80.0,3162422
5029,5029,19528,BMW,80.0,2066064
12154,12154,17949,Nissan,80.0,2236095
1392,1392,15796,LADA,80.0,2067678
226,226,10252,Ford,80.0,2681417
14310,14310,19721,Subaru,80.0,1551141
7432,7432,1020,Nissan,80.0,1595909
7705,7705,1936,Nissan,80.0,1135376
14834,14834,16774,Audi,80.0,224320
8736,8736,9120,Audi,80.0,220987
1546,1546,1896,Toyota,80.0,1408727
793,793,6475,Daewoo,80.0,2894246
5950,5950,8517,Daewoo,80.0,332590
10082,10082,3282,Mercedez-Benz,80.0,2818402
12637,12637,14828,Infiniti,80.0,3096667
12419,12419,8963,Ford,80.0,3955191
3951,3951,15162,Audi,80.0,781482
12166,12166,11805,KIA,80.0,935112
2879,2879,16079,Daewoo,80.0,1861332
9761,9761,19996,Subaru,80.0,3413021
6843,6843,2605,Ford,80.0,3188362
11353,11353,7185,Toyota,80.0,2517222
2111,2111,17201,Mercedez-Benz,80.0,1015997
4557,4557,8263,Audi,80.0,422979
9447,9447,7131,LADA,80.0,1854834
10251,10251,928,BMW,80.0,1839041
7260,7260,4619,LADA,80.0,1190479
5687,5687,16512,LADA,80.0,2756904
10992,10992,4302,Mercedez-Benz,80.0,3035919
8622,8622,6916,Audi,80.0,2042116
4705,4705,17241,BMW,80.0,2472849
299,299,7121,Toyota,80.0,1033397
14768,14768,7380,Ford,80.0,3635780
475,475,11810,BMW,80.0,655019
7665,7665,11664,Mercedez-Benz,80.0,3042601
1239,1239,17953,KIA,80.0,452957
14625,14625,4764,KIA,80.0,2399564
4594,4594,10055,Infiniti,80.0,1282755
8896,8896,11929,BMW,80.0,2987408
13128,13128,8771,BMW,80.0,1680020
12574,12574,8099,Audi,81.0,2541445
11195,11195,5456,Mercedez-Benz,81.0,1339147
759,759,15415,Nissan,81.0,2922362
8844,8844,10786,Subaru,81.0,568391
3691,3691,12865,Subaru,81.0,1109933
11099,11099,6960,Toyota,81.0,2443387
7319,7319,10936,Daewoo,81.0,2567817
1710,1710,19566,Ford,81.0,524363
12943,12943,16774,Nissan,81.0,704677
13512,13512,18425,Subaru,81.0,3154854
13508,13508,798,Ford,81.0,916478
766,766,16545,Mercedez-Benz,81.0,1866428
6937,6937,11066,Subaru,81.0,3135158
9097,9097,15304,Infiniti,81.0,3732693
8606,8606,16286,BMW,81.0,1801841
10040,10040,15522,BMW,81.0,3495390
13573,13573,18036,Toyota,81.0,2086102
6699,6699,19587,Daewoo,81.0,1659272
8206,8206,15776,LADA,81.0,1591368
3883,3883,3125,Ford,81.0,490578
13898,13898,13905,Daewoo,81.0,1878921
11840,11840,4952,Mercedez-Benz,81.0,3486989
3605,3605,633,Toyota,81.0,467130
5087,5087,11848,Audi,81.0,745372
4493,4493,928,Infiniti,81.0,1700871
11599,11599,9302,LADA,81.0,1798452
1685,1685,14078,KIA,81.0,1562088
12058,12058,13787,Toyota,81.0,1509548
2221,2221,5682,KIA,81.0,1513555
9232,9232,6127,KIA,81.0,1874843
9833,9833,2931,LADA,81.0,768599
1833,1833,6431,Subaru,81.0,2807069
8968,8968,6671,Subaru,82.0,2376755
3459,3459,13830,KIA,82.0,1216577
7788,7788,180,BMW,82.0,1791716
8117,8117,17973,LADA,82.0,824154
14602,14602,16797,Ford,82.0,1973012
13229,13229,17655,Ford,82.0,1864729
10873,10873,2000,Subaru,82.0,857672
1883,1883,4666,Subaru,82.0,1707136
1261,1261,19182,Daewoo,82.0,542355
14251,14251,12634,LADA,82.0,3166494
3744,3744,2193,Toyota,82.0,1151106
14486,14486,7182,Mercedez-Benz,82.0,2443592
444,444,17877,Infiniti,82.0,1985580
11828,11828,417,Mercedez-Benz,82.0,3367692
10440,10440,4291,Audi,82.0,3218520
6609,6609,19262,Toyota,82.0,3908875
5575,5575,12200,Mercedez-Benz,82.0,1254192
2712,2712,605,Infiniti,82.0,3695113
881,881,2149,Subaru,82.0,3530854
7035,7035,14922,Ford,82.0,3850590
2988,2988,18506,Daewoo,82.0,2675337
5413,5413,8494,Audi,82.0,743393
8182,8182,3160,KIA,82.0,1085967
1408,1408,2698,Subaru,82.0,3314921
7286,7286,5137,Nissan,82.0,1054268
13453,13453,3240,Subaru,82.0,371832
12474,12474,17487,Mercedez-Benz,82.0,1184587
11081,11081,16020,Subaru,82.0,652773
823,823,17536,Infiniti,82.0,3246307
6120,6120,5431,Daewoo,82.0,862411
13555,13555,9009,Infiniti,82.0,1885703
974,974,9219,BMW,82.0,1373953
14750,14750,18074,LADA,82.0,1254919
4797,4797,13231,Infiniti,82.0,529741
1548,1548,14319,LADA,83.0,3000745
10586,10586,14562,KIA,83.0,1191537
8212,8212,10106,Nissan,83.0,388909
7829,7829,4654,Audi,83.0,3916858
10024,10024,18654,BMW,83.0,2759146
14667,14667,743,LADA,83.0,2470299
7085,7085,12090,Daewoo,83.0,550115
14696,14696,17632,Daewoo,83.0,1193873
7659,7659,3179,LADA,83.0,3923007
13284,13284,16849,Subaru,83.0,2666148
2706,2706,241,Ford,83.0,237201
14455,14455,4219,Audi,83.0,3684152
3371,3371,2207,LADA,83.0,3864737
6898,6898,13737,Ford,83.0,1110319
6920,6920,888,BMW,83.0,3319428
13840,13840,4231,LADA,83.0,2597813
4988,4988,8498,LADA,83.0,3255164
6395,6395,207,Daewoo,83.0,321354
10488,10488,16260,LADA,83.0,2589881
8478,8478,18503,Daewoo,83.0,3238218
8659,8659,19302,Audi,83.0,1152132
9780,9780,17367,Toyota,83.0,650088
6343,6343,13257,Daewoo,83.0,2716517
9842,9842,6182,Audi,83.0,3601792
11788,11788,3920,Infiniti,83.0,538222
8328,8328,4921,Infiniti,83.0,1307235
14824,14824,9291,Subaru,83.0,2440135
9064,9064,15779,LADA,83.0,2564204
10705,10705,9048,Nissan,83.0,3236014
5185,5185,9661,Nissan,84.0,1145982
6811,6811,4439,Subaru,84.0,968332
13620,13620,9239,BMW,84.0,3808555
10717,10717,14912,Subaru,84.0,669038
5051,5051,9528,BMW,84.0,752714
11862,11862,11123,LADA,84.0,1050008
4384,4384,13818,KIA,84.0,1833741
12367,12367,5003,Subaru,84.0,676800
14585,14585,17947,Daewoo,84.0,1704464
12299,12299,579,Subaru,84.0,1818170
13493,13493,1502,BMW,84.0,2467993
3859,3859,8684,KIA,84.0,1616714
14429,14429,12988,Toyota,84.0,2518991
10327,10327,19901,LADA,84.0,681629
12197,12197,2740,Subaru,84.0,488772
8887,8887,9340,KIA,84.0,3156715
2304,2304,825,Mercedez-Benz,84.0,2243578
11015,11015,10814,Ford,84.0,1902495
12050,12050,1732,BMW,84.0,1915322
3345,3345,5626,Audi,84.0,2755337
4549,4549,1551,Daewoo,84.0,1808355
5588,5588,495,Subaru,84.0,3981325
5499,5499,6072,Ford,84.0,237917
8840,8840,1092,BMW,84.0,2881230
4977,4977,9297,Infiniti,84.0,1222557
4867,4867,19805,Daewoo,84.0,558522
7596,7596,11313,Mercedez-Benz,84.0,1944652
4438,4438,4686,Nissan,84.0,544829
12839,12839,13645,KIA,84.0,2145529
1609,1609,5570,Daewoo,84.0,2835636
11774,11774,6955,KIA,84.0,2983696
9827,9827,3128,Ford,84.0,3988972
11510,11510,3615,Ford,84.0,1193691
2393,2393,12139,Infiniti,84.0,527264
13835,13835,622,Mercedez-Benz,84.0,2882482
7090,7090,16109,Toyota,84.0,217051
6800,6800,13685,Ford,85.0,886516
10727,10727,7278,Ford,85.0,344751
14731,14731,7821,Infiniti,85.0,2200648
6859,6859,3806,Infiniti,85.0,877993
4089,4089,4449,Subaru,85.0,3336945
7383,7383,17208,Audi,85.0,2275366
4203,4203,6761,Nissan,85.0,3268346
594,594,19875,Daewoo,85.0,275155
11008,11008,16906,Toyota,85.0,2350796
52,52,19560,Audi,85.0,200844
9526,9526,14366,BMW,85.0,3009409
4443,4443,5481,BMW,85.0,206262
11548,11548,2119,Audi,85.0,2898764
11445,11445,9856,Infiniti,85.0,3068727
1974,1974,4095,Infiniti,85.0,3114164
7060,7060,16080,Mercedez-Benz,85.0,864162
14422,14422,10708,BMW,85.0,2658581
14666,14666,11429,Toyota,85.0,3142365
10169,10169,13893,Nissan,85.0,786648
7399,7399,13181,Infiniti,85.0,621650
10531,10531,1935,Ford,85.0,822910
1247,1247,222,Subaru,85.0,2398621
2469,2469,19728,Mercedez-Benz,85.0,2353761
3622,3622,1145,Subaru,85.0,2655043
7022,7022,12230,Toyota,85.0,381667
6976,6976,18575,LADA,85.0,1217297
7737,7737,2532,LADA,85.0,385618
13374,13374,1160,Ford,85.0,1265614
12399,12399,11188,Audi,85.0,1382923
8560,8560,968,Ford,85.0,1436402
12476,12476,7670,BMW,85.0,524330
1505,1505,1336,Mercedez-Benz,85.0,1454246
3171,3171,3162,BMW,85.0,1463822
6890,6890,19632,Ford,85.0,1472828
10636,10636,839,Ford,85.0,3893779
14497,14497,9507,Nissan,85.0,1565511
9579,9579,5555,Daewoo,85.0,1575000
9506,9506,3009,Subaru,85.0,2008753
5256,5256,17603,Audi,85.0,447744
5879,5879,1657,BMW,85.0,1779590
13236,13236,18429,Audi,85.0,1021277
3021,3021,4428,Toyota,85.0,3297192
12142,12142,4008,LADA,85.0,1854956
6188,6188,3626,Ford,85.0,1924574
8110,8110,17262,Ford,85.0,1934110
7777,7777,7498,KIA,86.0,1815451
7463,7463,3030,Mercedez-Benz,86.0,3800613
14088,14088,14668,Mercedez-Benz,86.0,3280024
10694,10694,16567,Audi,86.0,2674250
12821,12821,12437,Infiniti,86.0,1551344
9051,9051,12200,Ford,86.0,2854947
6617,6617,8918,Audi,86.0,1944160
4942,4942,6015,Infiniti,86.0,1385068
1250,1250,9148,Toyota,86.0,731969
10399,10399,10792,Ford,86.0,2940777
2790,2790,9533,Audi,86.0,2958817
10081,10081,1018,Infiniti,86.0,2973262
8691,8691,8058,Mercedez-Benz,86.0,1322305
12605,12605,985,Nissan,86.0,576060
3948,3948,15460,KIA,86.0,3941471
14141,14141,7227,Daewoo,86.0,1587128
4159,4159,14207,Toyota,86.0,2716556
2110,2110,10782,KIA,86.0,3165789
6104,6104,2704,Subaru,86.0,3421511
13603,13603,151,Toyota,86.0,1645826
8207,8207,19851,Ford,86.0,2570468
5595,5595,11239,Toyota,86.0,2428474
12313,12313,5905,Toyota,86.0,2479472
7156,7156,9800,KIA,86.0,1777409
2636,2636,1103,LADA,86.0,1722357
3300,3300,18125,Toyota,87.0,2052142
4121,4121,517,Ford,87.0,2964437
3667,3667,1672,Infiniti,87.0,706508
4170,4170,18734,BMW,87.0,3229638
313,313,7419,Toyota,87.0,2249920
1207,1207,15252,KIA,87.0,3620020
5056,5056,10528,Infiniti,87.0,2014396
1757,1757,8550,Audi,87.0,2289695
8677,8677,1472,Audi,87.0,2401751
6680,6680,10521,Ford,87.0,1080812
8477,8477,15913,Infiniti,87.0,1965797
10433,10433,1015,Toyota,87.0,3504099
9777,9777,4151,Mercedez-Benz,87.0,2156473
4555,4555,4403,Nissan,87.0,1619333
10618,10618,920,Ford,87.0,3093308
2869,2869,13077,Nissan,87.0,2197164
5773,5773,6961,Mercedez-Benz,87.0,1055213
4065,4065,16961,Toyota,87.0,2799016
11458,11458,9231,LADA,87.0,1541210
3595,3595,11196,Audi,87.0,1019217
9470,9470,17547,Mercedez-Benz,87.0,1614403
914,914,17168,Mercedez-Benz,87.0,1613048
6216,6216,11474,BMW,87.0,1131941
5655,5655,15350,Infiniti,87.0,3223814
13498,13498,18353,Infiniti,87.0,1594813
13019,13019,19439,Toyota,87.0,3837953
2445,2445,19148,Subaru,87.0,3929072
2146,2146,4780,Ford,87.0,311091
3690,3690,5242,Daewoo,87.0,310887
13795,13795,11361,Infiniti,88.0,1837888
7587,7587,17533,LADA,88.0,3421464
13231,13231,9324,Nissan,88.0,405844
6178,6178,2769,Ford,88.0,3654537
3180,3180,6994,LADA,88.0,1949983
14917,14917,18317,Infiniti,88.0,3063491
12233,12233,13990,Audi,88.0,3851833
14559,14559,8065,Mercedez-Benz,88.0,926816
11262,11262,7818,Toyota,88.0,933853
13372,13372,12824,Audi,88.0,3350144
8544,8544,12415,Ford,88.0,2056153
6634,6634,320,Audi,88.0,2082262
13991,13991,12367,Audi,88.0,2087450
10884,10884,11984,Nissan,88.0,3334739
9127,9127,10173,Nissan,88.0,2868124
11891,11891,12658,KIA,88.0,2440102
11952,11952,2220,Ford,88.0,2123182
11372,11372,6788,Subaru,88.0,2860748
1613,1613,7410,Mercedez-Benz,88.0,2414014
6816,6816,18442,Daewoo,88.0,3691886
6268,6268,6047,Ford,88.0,2173473
999,999,16675,KIA,88.0,3712559
1082,1082,4126,Nissan,88.0,2312986
4945,4945,16579,BMW,88.0,985879
3491,3491,16639,Daewoo,88.0,3172276
11365,11365,4252,Daewoo,88.0,2577847
12448,12448,6274,Nissan,88.0,2889519
6847,6847,14896,Subaru,88.0,2722093
4202,4202,1470,KIA,88.0,3572135
5349,5349,10249,Ford,88.0,808565
4087,4087,14913,Daewoo,88.0,1603033
250,250,15821,Daewoo,88.0,640010
7985,7985,5509,Mercedez-Benz,88.0,3495978
3086,3086,15418,Daewoo,88.0,461339
11357,11357,16314,BMW,88.0,677461
5620,5620,11002,KIA,88.0,266770
1050,1050,12525,Mercedez-Benz,88.0,2616698
14342,14342,9274,Ford,88.0,2606326
6440,6440,10542,Daewoo,88.0,3143610
131,131,253,Nissan,88.0,1576453
8847,8847,15458,LADA,89.0,3977775
10941,10941,17329,Infiniti,89.0,2686811
2006,2006,9292,LADA,89.0,3103468
7699,7699,10770,Infiniti,89.0,2653300
10892,10892,3897,BMW,89.0,2788751
137,137,5450,Audi,89.0,1976187
3775,3775,14625,Ford,89.0,2725932
10013,10013,12547,Nissan,89.0,3007240
7361,7361,13451,BMW,89.0,1080999
14673,14673,15103,KIA,89.0,1509123
5359,5359,12045,BMW,89.0,1500957
12200,12200,10759,Mercedez-Benz,89.0,2130396
8929,8929,7473,Toyota,89.0,2136032
1397,1397,12871,Ford,89.0,2427398
1373,1373,18440,Ford,89.0,593109
