10647,11764,11430,Ford,312.0,2557437
2812,3114,14568,Daewoo,397.0,1450185
673,741,952,KIA,121.0,3273939
679,748,9908,LADA,418.0,2534690
10386,11468,13692,BMW,219.0,3758847
7580,8360,8366,BMW,147.0,2329767
6717,7403,952,Subaru,393.0,2852464
12132,13421,7120,KIA,277.0,818909
4701,5189,487,Subaru,151.0,3403665
11648,12877,2872,Infiniti,376.0,599155
9964,11005,13058,Subaru,233.0,276370
1722,1896,2018,Audi,116.0,1223790
10821,11958,5684,Ford,96.0,791064
10077,11124,3112,KIA,342.0,2143212
4323,4770,12103,Subaru,368.0,1391307
6258,6895,6453,Toyota,368.0,353752
1587,1749,19665,KIA,463.0,2615840
2360,2608,19520,Audi,162.0,327267
10888,12035,3299,LADA,144.0,1430791
4593,5066,16668,Audi,110.0,3082283
11351,12551,13423,Mercedez-Benz,175.0,562901
3314,3672,4492,Ford,466.0,3271474
11349,12549,5629,Ford,291.0,372816
9414,10404,18353,Infiniti,284.0,957195
10495,11593,14117,Ford,378.0,3716506
9254,10227,8486,Toyota,77.0,995936
2499,2762,3127,Audi,472.0,2596611
10040,11085,3299,KIA,404.0,1987261
13550,14971,11156,LADA,403.0,3171495
1420,1565,8486,Nissan,183.0,682589
12203,13498,18353,Infiniti,87.0,1594813
4374,4828,3127,Infiniti,330.0,3232246
8566,9442,17542,Daewoo,212.0,251917
7482,8254,9019,LADA,382.0,748750
8458,9323,3829,Ford,394.0,2522180
5701,6276,8698,Audi,208.0,3267464
8253,9098,12320,Subaru,363.0,2526098
2611,2894,7518,Mercedez-Benz,206.0,3529283
7551,8328,4921,Infiniti,83.0,1307235
7533,8309,12320,Mercedez-Benz,328.0,214026
7819,8623,14435,Mercedez-Benz,208.0,1454477
11637,12866,2986,BMW,351.0,2217638
8368,9222,11680,Infiniti,284.0,753104
7499,8272,8486,Subaru,215.0,2082074
11704,12942,7620,Ford,292.0,3974742
8058,8886,773,BMW,475.0,2102915
10965,12129,8545,LADA,368.0,2172617
9669,10684,5938,Mercedez-Benz,444.0,345760
1984,2187,8718,Ford,172.0,3339499
6821,7521,12676,BMW,337.0,2564560
12771,14115,8492,Subaru,186.0,2339522
12850,14200,12676,BMW,138.0,3102192
11505,12718,14449,Daewoo,132.0,756487
9924,10959,14449,Mercedez-Benz,499.0,502619
11590,12809,9978,Infiniti,411.0,980953
12920,14275,14505,Subaru,166.0,2327992
652,716,11675,KIA,272.0,2710645
12061,13343,11084,Mercedez-Benz,317.0,2841249
21,26,15802,Audi,106.0,3263098
4971,5477,8174,Audi,360.0,1557748
700,771,14505,Nissan,262.0,1040937
11288,12481,6129,Daewoo,292.0,987617
8363,9217,8718,Nissan,334.0,2861810
5157,5675,8492,Nissan,152.0,1124090
11293,12487,9337,LADA,414.0,1804103
2996,3323,5938,LADA,441.0,1294740
3697,4095,18801,Toyota,90.0,1681614
5433,5982,9978,LADA,461.0,2091080
9376,10362,14449,KIA,96.0,944015
5460,6012,13045,Ford,198.0,1241888
9085,10037,10360,LADA,204.0,361195
1506,1660,15662,Infiniti,162.0,558727
11256,12447,8718,Audi,308.0,1907181
2723,3014,13640,Subaru,496.0,1702251
13435,14850,5938,Ford,183.0,3509556
2409,2661,9864,Ford,482.0,1748525
1626,1789,11675,BMW,305.0,1626164
9218,10187,16068,Toyota,359.0,3543818
5217,5743,9907,Subaru,476.0,3630434
4681,5166,1170,Toyota,408.0,3612449
1303,1434,4879,Mercedez-Benz,222.0,3832114
7860,8669,7231,Audi,172.0,3542851
11687,12924,713,LADA,361.0,2343662
6664,7346,5291,Subaru,177.0,3542716
10811,11946,5412,Ford,202.0,2279980
11615,12839,13645,KIA,84.0,2145529
13154,14530,1030,BMW,441.0,3097224
13007,14367,13645,Nissan,485.0,2780157
6176,6807,3589,Toyota,445.0,248967
4926,5430,7936,LADA,91.0,1845909
12785,14130,16598,KIA,189.0,3162733
12746,14088,14668,Mercedez-Benz,86.0,3280024
9697,10713,17846,Subaru,149.0,3256074
13182,14562,11056,Infiniti,319.0,1726702
11852,13106,713,Ford,227.0,317619
8142,8976,1170,Subaru,452.0,1829276
12747,14089,5291,Nissan,135.0,2068280
7313,8067,5412,Daewoo,75.0,2040218
467,512,11199,Audi,279.0,1619002
6562,7237,14397,KIA,345.0,554038
3327,3685,12748,Mercedez-Benz,283.0,2037008
11620,12845,7000,LADA,478.0,1846283
4434,4889,15630,Mercedez-Benz,431.0,736171
13264,14660,2362,Infiniti,450.0,1856209
10947,12106,7278,Toyota,479.0,1559823
4560,5029,19528,BMW,80.0,2066064
3415,3785,15630,Infiniti,399.0,678253
11873,13134,11199,Subaru,207.0,3122173
11370,12572,12748,KIA,76.0,288891
489,535,16980,Ford,412.0,3657530
9984,11026,2362,Ford,229.0,1426012
3231,3582,2773,BMW,94.0,3766616
1302,1433,4360,Subaru,101.0,3785486
9585,10596,547,Ford,311.0,3156935
9710,10727,7278,Ford,85.0,344751
1394,1537,15014,Toyota,420.0,2280936
9749,10770,16268,Ford,307.0,838329
9968,11009,13259,KIA,147.0,1062374
3117,3458,16158,Nissan,362.0,1176429
3837,4244,15630,KIA,270.0,579470
4809,5301,547,Audi,96.0,373934
13357,14762,7000,Ford,226.0,3909937
13334,14737,15630,Nissan,117.0,2391709
13514,14934,15630,Ford,477.0,833777
7403,8168,15014,Ford,92.0,1150979
8547,9423,15288,Mercedez-Benz,360.0,3928573
11411,12615,8113,Ford,492.0,2255867
517,565,12674,Nissan,467.0,3716588
1664,1831,8113,LADA,136.0,2941913
8046,8873,6143,Toyota,318.0,3499583
12790,14136,11019,Mercedez-Benz,399.0,678543
11385,12589,14578,Toyota,99.0,1635824
1896,2086,8113,Ford,397.0,2038664
7187,7926,8113,KIA,141.0,3723627
1375,1515,5079,Subaru,380.0,1502644
12585,13914,9491,Subaru,335.0,3636294
1765,1940,9790,Infiniti,370.0,1345226
12420,13731,709,Subaru,283.0,2185716
12438,13753,9790,KIA,402.0,2972741
3727,4127,785,Daewoo,300.0,2616833
10420,11507,5865,BMW,249.0,771947
684,753,986,Toyota,222.0,3945912
5729,6306,18920,Infiniti,451.0,3971174
12160,13452,908,Nissan,92.0,2112284
5711,6286,624,Mercedez-Benz,147.0,1825378
4710,5198,19654,Subaru,151.0,2485946
7960,8775,8113,Ford,255.0,2894130
3656,4051,3979,Infiniti,391.0,3970426
1217,1336,5079,KIA,99.0,925446
7853,8662,9491,Infiniti,124.0,784269
11344,12543,5079,Nissan,122.0,3326949
3067,3402,7642,BMW,201.0,909030
5432,5981,1576,Daewoo,429.0,3159984
8247,9091,4413,Daewoo,186.0,2346072
7087,7815,6983,Mercedez-Benz,229.0,3378073
3016,3346,15433,Ford,266.0,2200359
5528,6083,7216,BMW,169.0,2025241
5566,6124,3491,Mercedez-Benz,125.0,3066835
11743,12985,19732,BMW,116.0,3028045
35,40,13702,Nissan,421.0,665465
10993,12161,13702,BMW,397.0,2864198
12988,14348,3491,Infiniti,113.0,1531449
4527,4994,216,KIA,278.0,3133051
11183,12368,2516,Daewoo,305.0,2529751
4950,5455,3491,KIA,250.0,2794024
9981,11022,3491,Daewoo,227.0,3018182
4812,5304,3633,Nissan,129.0,2947069
6832,7533,1576,LADA,422.0,2613526
11277,12470,9711,Daewoo,291.0,1825137
10526,11626,10657,KIA,91.0,3560897
12561,13887,216,Ford,371.0,2646012
6496,7159,33,Daewoo,368.0,3817203
10189,11251,8955,KIA,131.0,985776
3663,4058,301,Ford,277.0,2274868
10031,11076,7286,Toyota,117.0,2810123
1185,1302,301,Daewoo,443.0,2376100
13467,14883,173,Audi,127.0,1574950
10529,11630,17335,KIA,331.0,2464693
4956,5462,13777,Ford,350.0,2546227
5492,6045,5747,Nissan,445.0,2377045
2736,3027,17335,Infiniti,202.0,2973873
3578,3966,1704,LADA,94.0,997646
5785,6372,7495,Daewoo,256.0,2319671
11412,12616,1704,Subaru,220.0,3408102
5887,6488,5747,LADA,499.0,1898834
5019,5528,4826,LADA,275.0,3929371
2597,2875,4826,Daewoo,130.0,1821274
451,495,173,Toyota,476.0,1728988
11222,12412,2632,KIA,287.0,2962387
461,505,15842,Mercedez-Benz,421.0,3058630
666,733,3317,Audi,276.0,367423
8713,9607,11787,Audi,232.0,541461
9343,10327,19901,LADA,84.0,681629
3429,3800,17335,BMW,344.0,2393366
9760,10782,2609,KIA,450.0,1714725
12533,13859,18320,Infiniti,70.0,1157998
1998,2203,12490,Nissan,434.0,2796169
4250,4692,1923,Toyota,133.0,2093757
1922,2113,4826,Toyota,265.0,2831977
7360,8121,3459,Toyota,232.0,3727810
9172,10137,18862,BMW,452.0,2960924
1760,1934,573,BMW,73.0,312388
5124,5641,17948,Subaru,155.0,626200
6596,7272,7373,Mercedez-Benz,206.0,2460859
11234,12424,2030,LADA,257.0,735983
2749,3040,15312,BMW,251.0,1310244
5501,6055,14805,BMW,347.0,2218626
1368,1508,13682,Subaru,159.0,1528507
9094,10049,3152,Ford,144.0,1718273
12414,13725,12877,BMW,451.0,2268377
12608,13938,9367,Mercedez-Benz,345.0,3011231
8328,9179,16330,KIA,202.0,3459008
5452,6002,8413,Infiniti,312.0,3323580
11901,13163,16330,Mercedez-Benz,175.0,3848702
11118,12297,573,Ford,235.0,2233325
6039,6654,12877,Audi,348.0,1339867
1078,1186,6327,KIA,244.0,2788843
5414,5961,2536,Daewoo,453.0,898484
2765,3058,16008,KIA,182.0,3896315
9658,10673,16008,Toyota,320.0,736003
7634,8419,6327,Infiniti,149.0,1634731
1520,1675,9367,KIA,335.0,2517068
11363,12564,10390,Audi,426.0,3954947
11930,13196,16951,Toyota,134.0,1041213
9950,10987,3459,Daewoo,276.0,1278453
2915,3231,9862,Infiniti,110.0,3450090
9771,10793,14800,Subaru,155.0,3340581
9767,10789,849,Daewoo,219.0,281703
5835,6429,9809,BMW,177.0,2831527
481,526,12834,BMW,356.0,3165327
12860,14211,2030,LADA,174.0,1286985
7885,8694,16008,LADA,302.0,2575493
7148,7882,10333,Daewoo,225.0,3775570
6406,7060,16080,Mercedez-Benz,85.0,864162
11784,13029,17817,KIA,263.0,1022324
10560,11666,18862,BMW,485.0,1966181
2729,3020,5674,Daewoo,216.0,3768603
2418,2672,6028,Subaru,101.0,1575959
1304,1435,6759,Ford,171.0,3709051
7903,8712,1136,KIA,217.0,2582373
7430,8198,2690,Infiniti,437.0,3037662
3069,3406,15713,Subaru,480.0,1307992
1707,1879,6929,BMW,167.0,259931
8044,8870,14273,Infiniti,227.0,3165321
4015,4435,3441,Mercedez-Benz,426.0,926344
13239,14630,16273,Infiniti,404.0,272638
8526,9401,16685,Infiniti,93.0,3119582
8780,9679,2315,Toyota,494.0,1200206
82,91,6652,LADA,350.0,1782955
6372,7018,18284,Nissan,384.0,579961
4135,4563,14221,Ford,278.0,3509001
10134,11189,16273,Audi,94.0,3637710
5948,6555,10665,Toyota,250.0,3295629
10678,11795,14273,Mercedez-Benz,73.0,3555748
4790,5282,255,BMW,394.0,1889637
9614,10627,10638,Daewoo,490.0,1648648
12541,13867,14025,Ford,237.0,2420730
13544,14965,15713,Ford,343.0,2759973
6614,7293,14025,LADA,72.0,342326
13567,14991,1136,Infiniti,148.0,875080
3306,3663,14981,Mercedez-Benz,137.0,1444228
11732,12973,4183,Daewoo,193.0,3937063
6718,7404,16201,Daewoo,195.0,592213
2067,2284,255,Nissan,278.0,2898062
6789,7485,3103,Mercedez-Benz,197.0,681656
10967,12131,15713,KIA,130.0,2953727
12168,13460,1117,Audi,482.0,3032470
11377,12580,5787,Daewoo,270.0,3345472
7584,8364,10255,BMW,357.0,1324578
10305,11381,5696,LADA,156.0,857767
4477,4938,6855,Toyota,250.0,440340
12697,14035,19040,BMW,340.0,1335695
7705,8497,7569,KIA,347.0,3559047
12863,14214,7569,KIA,156.0,499192
624,682,7569,Ford,409.0,3341537
11307,12502,7699,Daewoo,101.0,1899875
9755,10777,9318,Subaru,160.0,1576555
12439,13754,4152,KIA,496.0,954601
13379,14786,2468,Nissan,457.0,3207177
8089,8921,15161,Infiniti,116.0,635048
13287,14683,1843,Infiniti,478.0,2318687
2748,3039,5787,Mercedez-Benz,165.0,3634364
8827,9734,16303,Audi,450.0,725109
1040,1142,16617,Daewoo,437.0,1830487
3542,3924,9318,KIA,383.0,2709812
12753,14095,18099,Daewoo,366.0,2671590
6533,7199,2468,Infiniti,123.0,3763767
5849,6444,19620,Nissan,247.0,2165403
5870,6469,16617,Nissan,286.0,3286976
3424,3794,10432,BMW,314.0,1049083
2683,2973,5787,Daewoo,119.0,1776027
7215,7957,5696,Ford,157.0,3738629
9871,10899,17189,LADA,312.0,231114
7669,8457,12993,Ford,94.0,950025
11710,12949,1283,BMW,432.0,2101901
7175,7911,13404,BMW,282.0,3666899
12072,13354,16307,Mercedez-Benz,323.0,1814808
8490,9361,18109,LADA,426.0,2742366
3137,3479,18204,Infiniti,329.0,2700895
4017,4437,8424,Ford,335.0,1369637
3412,3780,3344,Toyota,203.0,1323682
10716,11839,11499,LADA,357.0,3326311
4041,4463,18496,Nissan,182.0,1392691
11347,12547,18204,Infiniti,126.0,226790
1386,1527,13404,Daewoo,324.0,1211070
8234,9076,1365,Subaru,250.0,1294829
11020,12190,15771,Audi,354.0,3895737
11041,12212,1628,KIA,78.0,3838644
4086,4510,18109,LADA,352.0,223134
13443,14859,2820,Mercedez-Benz,350.0,3453845
3497,3873,12993,LADA,444.0,1540848
6960,7673,4703,Ford,134.0,2694494
5725,6301,11321,Audi,200.0,1649190
6783,7478,8862,Daewoo,309.0,2806954
10898,12047,11872,Mercedez-Benz,131.0,1716539
2771,3068,3274,Daewoo,475.0,938724
11158,12342,13229,Audi,90.0,1466795
3900,4314,7431,BMW,115.0,3489150
10869,12012,25,Audi,196.0,1442715
11788,13033,17319,Mercedez-Benz,169.0,3094552
7075,7802,18623,Audi,259.0,280348
9130,10090,8543,Nissan,471.0,3103129
6482,7144,9127,Toyota,360.0,2486939
9861,10888,2902,Ford,225.0,1592468
7654,8441,13229,Subaru,160.0,319244
2643,2930,1547,BMW,251.0,3598430
12645,13979,9641,Toyota,316.0,1911907
7158,7892,7935,Nissan,468.0,3490728
11729,12970,265,BMW,438.0,1516150
3326,3684,6076,KIA,383.0,3117630
1753,1927,9708,Infiniti,344.0,846808
6994,7710,2236,Daewoo,435.0,381912
1389,1531,13291,Audi,181.0,3784048
6697,7382,13291,KIA,393.0,2091282
3847,4254,10618,Nissan,344.0,1167169
3251,3602,12909,LADA,146.0,232017
12702,14040,3164,Subaru,102.0,3650031
1376,1516,5459,Infiniti,254.0,1269774
3694,4091,13841,KIA,342.0,2348842
8633,9519,1713,Subaru,421.0,2282063
12012,13287,974,Daewoo,125.0,529102
3050,3384,4003,BMW,144.0,2556570
409,448,17366,LADA,363.0,2761705
3873,4283,422,Audi,341.0,2966639
7368,8132,1713,BMW,495.0,3428269
6128,6751,4003,LADA,165.0,3131257
4964,5470,1875,LADA,138.0,2328192
13271,14667,743,LADA,83.0,2470299
10443,11531,761,Subaru,461.0,2644627
3182,3529,1875,Mercedez-Benz,482.0,3029883
6178,6809,3164,Ford,237.0,207784
3625,4018,10503,Nissan,138.0,434878
647,711,422,Daewoo,73.0,1361913
336,368,475,LADA,117.0,2113286
9303,10282,14469,Toyota,450.0,1683864
1793,1972,16296,BMW,182.0,398969
78,87,4003,KIA,486.0,215165
9507,10510,761,Mercedez-Benz,129.0,1036216
9561,10571,12286,Ford,442.0,1268780
11512,12726,13841,LADA,151.0,311723
11189,12377,12909,Daewoo,406.0,1094789
8042,8868,5459,KIA,99.0,1276989
11580,12798,8563,Audi,417.0,1701325
5619,6183,12325,Subaru,345.0,3821512
9067,10018,15553,Audi,122.0,2294185
10608,11721,7145,LADA,274.0,1739624
10164,11220,5104,Nissan,305.0,3568246
3048,3382,19328,Subaru,372.0,2614876
13256,14650,17566,BMW,374.0,494837
5058,5572,4937,Mercedez-Benz,398.0,1776445
710,783,15634,Infiniti,354.0,1750553
12264,13566,15553,Infiniti,132.0,1941312
13329,14731,7821,Infiniti,85.0,2200648
10357,11437,6903,Toyota,353.0,2275858
2482,2743,4593,Mercedez-Benz,218.0,897055
12663,13997,2408,Toyota,245.0,3284400
2612,2895,9653,Infiniti,366.0,1360115
1790,1968,5104,Infiniti,458.0,3995663
6750,7444,7192,Daewoo,422.0,976219
8759,9657,15634,KIA,292.0,3666184
12224,13520,19646,LADA,292.0,1400146
12857,14208,13750,Infiniti,495.0,539057
5417,5965,11935,BMW,153.0,313431
164,183,1508,Toyota,476.0,3844292
6977,7692,4593,Audi,77.0,2621038
12703,14041,11463,BMW,74.0,1543232
5486,6039,895,Subaru,182.0,2650021
2149,2373,11463,KIA,224.0,3710762
8646,9533,6903,Daewoo,95.0,219564
1897,2087,17408,Daewoo,177.0,1841385
11456,12666,15553,Mercedez-Benz,283.0,416333
8684,9573,13650,Ford,118.0,3780347
1358,1497,4531,Toyota,488.0,2509588
5634,6199,8294,Audi,303.0,3378450
13070,14437,6515,BMW,151.0,2019808
7763,8563,4884,Infiniti,256.0,1222943
4865,5363,2849,Mercedez-Benz,225.0,3146118
13139,14513,13959,Toyota,191.0,1906787
11286,12479,3346,Toyota,144.0,3694843
386,423,5704,Mercedez-Benz,115.0,3106002
4617,5093,12002,BMW,407.0,1355641
13076,14445,12509,BMW,245.0,505609
1361,1501,9958,KIA,89.0,1773163
9336,10320,11089,Daewoo,117.0,2579219
2551,2822,19940,Nissan,375.0,2540535
2116,2337,12509,Mercedez-Benz,197.0,1927911
12764,14107,5704,Subaru,223.0,3069810
10773,11904,5731,Infiniti,135.0,3553439
9088,10041,5364,Infiniti,497.0,1759939
8903,9829,10591,Audi,349.0,1211373
4134,4562,11252,Audi,405.0,1352763
565,618,6950,Ford,406.0,722000
1811,1992,6950,Nissan,300.0,1599853
10902,12052,5731,Ford,469.0,3059204
193,214,4560,Nissan,126.0,967075
10330,11407,2450,Subaru,386.0,2588352
2716,3006,16622,Subaru,182.0,3719418
4197,4632,13959,Mercedez-Benz,316.0,1140635
4262,4704,5731,KIA,492.0,2171100
8748,9644,127,Subaru,264.0,2628434
10010,11052,10543,Daewoo,100.0,1437836
8744,9640,4560,Infiniti,112.0,1399563
8388,9245,5364,BMW,490.0,802245
4715,5204,16620,BMW,126.0,1878710
13526,14947,9133,Toyota,306.0,2866215
6232,6866,13174,Infiniti,458.0,2353046
315,344,16917,Infiniti,125.0,2448315
95,106,10437,Ford,216.0,1502165
6382,7034,11490,LADA,445.0,3862802
10026,11071,15008,BMW,443.0,3169004
6174,6805,19781,LADA,369.0,3258687
9909,10944,14649,Infiniti,193.0,1376221
12891,14244,19148,Subaru,78.0,1686667
5628,6192,13230,LADA,196.0,448559
9523,10528,13230,LADA,421.0,2104612
11529,12746,9133,Nissan,181.0,1424146
7404,8169,13174,Infiniti,284.0,500178
2211,2445,19148,Subaru,87.0,3929072
5560,6116,7093,Audi,267.0,779870
2665,2953,15731,Subaru,252.0,3400043
12539,13865,15731,Audi,271.0,3691835
13382,14789,7093,Mercedez-Benz,143.0,804441
9134,10094,7300,BMW,108.0,834291
3222,3572,1685,Subaru,408.0,456974
5177,5696,4339,Nissan,441.0,3172644
1696,1867,2329,KIA,160.0,2255233
8488,9359,8526,Infiniti,446.0,3925434
9062,10013,12547,Nissan,89.0,3007240
8648,9535,9455,Infiniti,495.0,1954303
4491,4953,2329,Subaru,439.0,2817144
11460,12672,7221,Nissan,349.0,1958634
6280,6919,9455,Infiniti,247.0,502926
6908,7618,3858,Mercedez-Benz,440.0,739511
7387,8151,13557,Audi,254.0,780401
3995,4413,2289,LADA,308.0,430895
88,99,2289,Infiniti,314.0,1922032
724,798,16708,Nissan,283.0,2958332
1378,1518,13557,KIA,322.0,1222761
8009,8831,7470,Nissan,94.0,3971846
6487,7150,16708,Mercedez-Benz,321.0,2203514
3776,4180,2329,Nissan,173.0,1664111
8221,9062,3263,Mercedez-Benz,446.0,3513225
13068,14435,7337,Ford,287.0,2184816
6212,6846,7470,Infiniti,187.0,1867665
3386,3745,1479,KIA,144.0,1583673
5507,6061,3263,LADA,313.0,946636
1608,1771,3858,Ford,198.0,3623147
4510,4974,1603,Ford,294.0,2354077
